variant,seed,generation,evaluations,best_fitness,mean_fitness,std_fitness,worst_fitness,best_body_size
mutation_only,0,64,3250,11.948331477354788,12.212129461196994,0.06326153893382004,12.257583690279022,13
mutation_only,0,65,3300,11.948331477354788,12.211569047673386,0.06297987838559621,12.257583690279022,13
mutation_only,0,66,3350,11.948331477354788,12.208090289801051,0.061990956153255276,12.257583690279022,13
mutation_only,0,67,3400,11.948331477354788,12.199925164983307,0.06315309918304367,12.257583690279022,13
mutation_only,0,68,3450,11.948331477354788,12.191760040165565,0.0632488000002632,12.257583690279022,13
mutation_only,0,69,3500,11.948331477354788,12.185014582383475,0.07067764841036513,12.257583690279022,13
mutation_only,0,70,3550,11.948331477354788,12.183217065081958,0.06994829436688799,12.257583690279022,13
mutation_only,0,71,3600,11.948331477354788,12.176718433482613,0.06803395984405551,12.2295630140987,13
mutation_only,0,72,3650,11.948331477354788,12.174375250009911,0.06819094900916141,12.2295630140987,13
mutation_only,0,73,3700,11.948331477354788,12.170794962759299,0.06777210119852109,12.2295630140987,13
mutation_only,0,74,3750,11.948331477354788,12.163933228246508,0.07346984143947517,12.2295630140987,13
mutation_only,0,75,3800,11.948331477354788,12.15830859751163,0.07880176428335414,12.2295630140987,13
mutation_only,0,76,3850,11.948331477354788,12.155965414038928,0.07838895739906274,12.2295630140987,13
mutation_only,0,77,3900,11.948331477354788,12.14799759983135,0.08224881492513729,12.2295630140987,13
mutation_only,0,78,3950,11.948331477354788,12.14799759983135,0.08224881492513729,12.2295630140987,13
mutation_only,0,79,4000,11.948331477354788,12.136748338361592,0.08925731017335968,12.2295630140987,13
mutation_only,0,80,4050,11.948331477354788,12.121883993573265,0.09382829237833801,12.2295630140987,13
mutation_only,0,81,4100,11.948331477354788,12.11860286650437,0.09149747759565155,12.2295630140987,13
mutation_only,0,82,4150,11.948331477354788,12.112679395781054,0.0874513275830491,12.2295630140987,13
mutation_only,0,83,4200,11.948331477354788,12.112679395781054,0.0874513275830491,12.2295630140987,13
mutation_only,0,84,4250,11.948331477354788,12.094366108018516,0.07936658180444582,12.2295630140987,13
mutation_only,0,85,4300,11.948331477354788,12.087266965464496,0.07587791422867227,12.16770782520313,13
mutation_only,0,86,4350,11.948331477354788,12.072998304898803,0.07878468176737743,12.16770782520313,13
mutation_only,0,87,4400,11.948331477354788,12.069514245663354,0.0766736604315934,12.16770782520313,13
mutation_only,0,88,4450,11.948331477354788,12.068408165968563,0.07564111023295436,12.16770782520313,13
mutation_only,0,89,4500,11.948331477354788,12.068408165968563,0.07564111023295436,12.16770782520313,13
mutation_only,0,90,4550,11.948331477354788,12.059131339899636,0.07203722359909469,12.127361849549569,13
mutation_only,0,91,4600,11.948331477354788,12.057560279872048,0.0713856875152435,12.112403840463596,13
mutation_only,0,92,4650,11.948331477354788,12.049725485501826,0.07302624469332687,12.112403840463596,13
mutation_only,0,93,4700,11.948331477354788,12.049725485501826,0.07302624469332687,12.112403840463596,13
mutation_only,0,94,4750,11.948331477354788,12.048453585655956,0.07247523691342729,12.112403840463596,13
mutation_only,0,95,4800,11.948331477354788,12.041890691131606,0.07380366142914598,12.112403840463596,13
mutation_only,0,96,4850,11.948331477354788,12.03860924386943,0.07424174694395315,12.112403840463596,13
mutation_only,0,97,4900,11.948331477354788,12.028764902082902,0.07468059910380044,12.112403840463596,13
mutation_only,0,98,4950,11.948331477354788,12.015639113034197,0.07323135017432711,12.112403840463596,13
mutation_only,0,99,5000,11.948331477354788,12.01235766577202,0.07249414361964553,12.112403840463596,13
